"beta","factor","rc.1","rc.2","rc.3","rc.4","rb.1","rb.2","rb.3","rb.4","rb.5"
0.381902010050251,3.16423383082366,-2.17717533201767,-0.29083693755174,-0.039248211626932,-0.00204984765000706,-6.73153035293212,-0.592564305749068,-0.0890741769208285,-0.00770038284411236,-8.86692955266552e-05
0.390695477386935,3.25954227192608,-2.1597547813392,-0.289403948491232,-0.0390659354328403,-0.00203635906932802,-6.86767155837745,-0.599210936726414,-0.0902585221567475,-0.00786853061420072,-9.2840213675993e-05
0.399488944723618,3.35846648046586,-2.14256590879187,-0.287981154095562,-0.0388846019547131,-0.00202291758851067,-7.0080427083091,-0.605934702254649,-0.0914553032453275,-0.00803951267743558,-9.71647050148531e-05
0.408282412060301,3.46118581390934,-2.12560427322005,-0.28656845069742,-0.0387042045468652,-0.00200952257474739,-7.15283526988292,-0.612736751880005,-0.0926646320454396,-0.00821336134586022,-0.000101648020551312
0.417075879396985,3.56789093755836,-2.10886554461337,-0.285165735938564,-0.0385247365989181,-0.00199617340831312,-7.30225231594462,-0.619618258288711,-0.0938866216002365,-0.00839010911192278,-0.000106295559416078
0.425869346733668,3.67878470515429,-2.09234549999983,-0.283772908682455,-0.0383461915270077,-0.00198286948353253,-7.45650941252923,-0.626580417731293,-0.0951213861353072,-0.0085697886491943,-0.000111112869006592
0.434662814070352,3.79408312434098,-2.07604002212168,-0.282389869223345,-0.0381685627981638,-0.0019696102100022,-7.61583559924394,-0.633624451176335,-0.0963690411448286,-0.00875243281529173,-0.000116105648209166
0.443456281407035,3.91401641024111,-2.05994509316157,-0.281016518864789,-0.0379918438765545,-0.00195639501132448,-7.78047444361827,-0.640751604044175,-0.0976297032778929,-0.00893807463907146,-0.000121279750675665
0.452249748743719,4.03883014518652,-2.04405679370213,-0.279652760147215,-0.0378160282525605,-0.00194322332676644,-7.95068521645013,-0.647963147417532,-0.0989034904325149,-0.0091267473297798,-0.00012664118301478
0.461043216080402,4.16878655139887,-2.02837130019112,-0.278298496903603,-0.037641109450678,-0.00193009461283954,-8.12674417595872,-0.655260378885098,-0.100190521802735,-0.00931848427134221,-0.000132196113325243
0.469836683417085,4.30416588819932,-2.01288487943276,-0.276953633857562,-0.0374670809763789,-0.00191700834082442,-8.30894596767892,-0.662644622358549,-0.101490917757341,-0.00951331901847613,-0.000137950864431718
0.478630150753769,4.44526799589253,-1.99759388814226,-0.275618076910595,-0.0372939363523646,-0.00190396399950777,-8.49760518608685,-0.670117229495976,-0.10280479996164,-0.00971128529532774,-0.000143911923174956
0.487423618090452,4.5924139963032,-1.98249476941877,-0.27429173301723,-0.037121669104748,-0.00189096109491336,-8.69305808371571,-0.677679580170771,-0.10413229135903,-0.00991241699853565,-0.000150085935741258
0.496217085427136,4.74594817340769,-1.96758405036296,-0.272974510155485,-0.0369502727551781,-0.00187799915043289,-8.89566446420599,-0.685333083240615,-0.105473516177439,-0.0101167481879769,-0.000156479713984003
